signal,ticker,entry_date,exit_date,entry_price,exit_price,return,hold_days,win
Breakout_50,LLY,2024-01-16,2024-04-15,633.9402,749.6134,0.1824669853206644,62,True
Breakout_50,LLY,2024-05-22,2024-07-19,791.3268,857.1818,0.08322096030793569,39,True
Breakout_50,LLY,2025-02-07,2025-03-12,868.5908,808.9604,-0.06865192925033359,22,False
Breakout_50,LLY,2025-10-02,2026-01-16,811.8108,1022.7231,0.25980471636404157,73,True
Breakout_100,LLY,2020-04-15,2020-05-28,139.0485,138.2867,-0.005478628831433574,30,False
Breakout_100,LLY,2020-07-09,2020-07-31,159.3444,143.6332,-0.0985988011287755,16,False
Breakout_100,LLY,2020-12-16,2021-03-16,160.7639,182.2223,0.13347804304000466,60,True
Breakout_100,LLY,2021-06-08,2021-09-10,211.8568,232.1834,0.09594543033969627,66,True
Breakout_100,LLY,2021-12-16,2022-01-07,265.1274,249.8065,-0.05778667838857998,15,False
Breakout_100,LLY,2022-03-18,2022-05-11,276.056,273.9603,-0.007591659786635674,37,False
Breakout_100,LLY,2022-05-27,2022-06-13,302.9658,281.4341,-0.07106981089888287,10,False
Breakout_100,LLY,2022-06-27,2022-08-04,314.1871,300.5917,-0.04327161353593789,27,False
Breakout_100,LLY,2022-09-29,2023-01-06,324.682,350.9643,0.08094785899202273,68,True
Breakout_100,LLY,2023-04-14,2023-07-12,366.0273,429.9633,0.17467530808113318,60,True
Breakout_100,LLY,2023-08-09,2023-10-04,510.2744,516.4684,0.012138572623767274,39,True
Breakout_100,LLY,2023-10-12,2023-10-27,594.9862,553.2706,-0.07011197625794685,11,False
Breakout_100,LLY,2024-01-16,2024-04-15,633.9402,749.6134,0.1824669853206644,62,True
Breakout_100,LLY,2024-05-22,2024-07-19,791.3268,857.1818,0.08322096030793569,39,True
Breakout_100,LLY,2025-10-02,2026-01-16,811.8108,1022.7231,0.25980471636404157,73,True
Breakout_50_noSMA,LLY,2020-04-15,2020-05-28,139.0485,138.2867,-0.005478628831433574,30,False
Breakout_50_noSMA,LLY,2020-07-09,2020-07-31,159.3444,143.6332,-0.0985988011287755,16,False
Breakout_50_noSMA,LLY,2020-12-10,2021-03-16,151.4604,182.2223,0.20310191974657332,64,True
Breakout_50_noSMA,LLY,2021-06-08,2021-09-10,211.8568,232.1834,0.09594543033969627,66,True
Breakout_50_noSMA,LLY,2021-11-05,2021-12-06,257.8655,236.5151,-0.08279678471859186,20,False
Breakout_50_noSMA,LLY,2021-12-16,2022-01-07,265.1274,249.8065,-0.05778667838857998,15,False
Breakout_50_noSMA,LLY,2022-03-18,2022-05-11,276.056,273.9603,-0.007591659786635674,37,False
Breakout_50_noSMA,LLY,2022-05-27,2022-06-13,302.9658,281.4341,-0.07106981089888287,10,False
Breakout_50_noSMA,LLY,2022-06-27,2022-08-04,314.1871,300.5917,-0.04327161353593789,27,False
Breakout_50_noSMA,LLY,2022-09-29,2023-01-06,324.682,350.9643,0.08094785899202273,68,True
Breakout_50_noSMA,LLY,2023-04-05,2023-07-12,350.2219,429.9633,0.22768807998225782,66,True
Breakout_50_noSMA,LLY,2023-08-09,2023-10-04,510.2744,516.4684,0.012138572623767274,39,True
Breakout_50_noSMA,LLY,2023-10-12,2023-10-27,594.9862,553.2706,-0.07011197625794685,11,False
Breakout_50_noSMA,LLY,2024-01-16,2024-04-15,633.9402,749.6134,0.1824669853206644,62,True
Breakout_50_noSMA,LLY,2024-05-22,2024-07-19,791.3268,857.1818,0.08322096030793569,39,True
Breakout_50_noSMA,LLY,2025-02-07,2025-03-12,868.5908,808.9604,-0.06865192925033359,22,False
Breakout_50_noSMA,LLY,2025-10-02,2026-01-16,811.8108,1022.7231,0.25980471636404157,73,True
Breakout_50,LMT,2020-06-04,2020-06-16,343.8505,330.8249,-0.037881557096201,8,False
Breakout_50,LMT,2021-03-29,2021-06-17,318.9049,338.0188,0.05993598465142713,56,True
Breakout_50,LMT,2021-10-18,2021-10-27,322.7884,295.0308,-0.08599327164580339,7,False
Breakout_50,LMT,2022-01-18,2022-05-02,330.9261,386.4075,0.1676550312242171,72,True
Breakout_50,LMT,2022-10-24,2023-01-04,418.2605,433.8593,0.037294433770159285,49,True
Breakout_50,LMT,2023-04-05,2023-04-26,450.1984,437.2367,-0.02879097090553273,14,False
Breakout_50,LMT,2023-07-18,2023-07-20,440.5746,420.3834,-0.04582920670394053,2,False
Breakout_50,LMT,2023-11-01,2023-12-18,426.649,416.8656,-0.022930762997737553,32,False
Breakout_50,LMT,2024-01-03,2024-01-24,432.0069,413.8618,-0.04200182373608796,14,False
Breakout_50,LMT,2024-04-22,2024-05-30,441.2851,431.5816,-0.021989195966891528,27,False
Breakout_50,LMT,2024-07-18,2024-10-23,453.1127,554.0839,0.22283915808211274,68,True
Breakout_50,LMT,2025-09-16,2025-11-06,467.5574,467.0835,-0.0010134900861006324,37,False
Breakout_50,LMT,2026-01-06,2026-03-24,514.3493,612.95,0.19169993120478357,53,True
Breakout_100,LMT,2021-04-06,2021-06-17,328.9614,338.0188,0.027533172936387018,51,True
Breakout_100,LMT,2022-01-19,2022-05-02,335.4373,386.4075,0.15195139624682263,71,True
Breakout_100,LMT,2022-10-24,2023-01-04,418.2605,433.8593,0.037294433770159285,49,True
Breakout_100,LMT,2023-04-19,2023-04-26,463.1138,437.2367,-0.055876353985829574,5,False
Breakout_100,LMT,2024-01-03,2024-01-24,432.0069,413.8618,-0.04200182373608796,14,False
Breakout_100,LMT,2024-04-22,2024-05-30,441.2851,431.5816,-0.021989195966891528,27,False
Breakout_100,LMT,2024-07-18,2024-10-23,453.1127,554.0839,0.22283915808211274,68,True
Breakout_100,LMT,2025-09-24,2025-11-06,480.9447,467.0835,-0.02882068057071363,31,False
Breakout_100,LMT,2026-01-07,2026-03-24,522.556,612.95,0.17298426118630617,52,True
Breakout_50_noSMA,LMT,2020-06-04,2020-06-16,343.8505,330.8249,-0.037881557096201,8,False
Breakout_50_noSMA,LMT,2021-03-19,2021-06-17,314.0384,338.0188,0.07636136441993724,62,True
Breakout_50_noSMA,LMT,2021-10-18,2021-10-27,322.7884,295.0308,-0.08599327164580339,7,False
Breakout_50_noSMA,LMT,2022-01-18,2022-05-02,330.9261,386.4075,0.1676550312242171,72,True
Breakout_50_noSMA,LMT,2022-10-24,2023-01-04,418.2605,433.8593,0.037294433770159285,49,True
Breakout_50_noSMA,LMT,2023-04-05,2023-04-26,450.1984,437.2367,-0.02879097090553273,14,False
Breakout_50_noSMA,LMT,2023-07-18,2023-07-20,440.5746,420.3834,-0.04582920670394053,2,False
Breakout_50_noSMA,LMT,2023-11-01,2023-12-18,426.649,416.8656,-0.022930762997737553,32,False
Breakout_50_noSMA,LMT,2024-01-03,2024-01-24,432.0069,413.8618,-0.04200182373608796,14,False
Breakout_50_noSMA,LMT,2024-04-22,2024-05-30,441.2851,431.5816,-0.021989195966891528,27,False
Breakout_50_noSMA,LMT,2024-07-18,2024-10-23,453.1127,554.0839,0.22283915808211274,68,True
Breakout_50_noSMA,LMT,2025-09-16,2025-11-06,467.5574,467.0835,-0.0010134900861006324,37,False
Breakout_50_noSMA,LMT,2026-01-06,2026-03-24,514.3493,612.95,0.19169993120478357,53,True
Breakout_50,LOW,2020-05-11,2020-10-28,101.4662,145.7529,0.43646839506846535,119,True
Breakout_50,LOW,2021-02-09,2021-02-25,162.1712,148.2602,-0.08577963637525121,11,False
Breakout_50,LOW,2021-03-22,2021-05-20,162.8241,174.4097,0.0711536494929228,42,True
Breakout_50,LOW,2021-08-23,2022-01-11,190.7079,227.2381,0.19155014676419624,98,True
Breakout_50,LOW,2022-11-14,2022-12-23,194.6023,185.2564,-0.048025835384502336,28,False
Breakout_50,LOW,2023-02-03,2023-02-22,203.7776,188.828,-0.07336274314516145,12,False
Breakout_50,LOW,2023-06-14,2023-08-10,204.4665,209.867,0.026412827459209476,39,True
Breakout_50,LOW,2023-12-14,2024-01-25,210.0988,202.6773,-0.03532411295208138,27,False
Breakout_50,LOW,2024-02-13,2024-04-12,215.4757,223.561,0.03752269405016051,41,True
Breakout_50,LOW,2024-07-17,2024-11-07,230.4818,255.2526,0.10747371312077791,80,True
Breakout_50,LOW,2025-08-13,2025-10-01,244.0166,247.5758,0.014585887774537287,34,True
Breakout_50,LOW,2026-01-12,2026-02-26,264.0311,262.082,-0.007382412259858695,31,False
Breakout_100,LOW,2020-05-28,2020-10-28,115.6409,145.7529,0.2603923872086926,107,True
Breakout_100,LOW,2021-03-22,2021-05-20,162.8241,174.4097,0.0711536494929228,42,True
Breakout_100,LOW,2021-10-15,2022-01-11,199.7953,227.2381,0.137354423795085,60,True
Breakout_100,LOW,2023-02-03,2023-02-22,203.7776,188.828,-0.07336274314516145,12,False
Breakout_100,LOW,2023-06-28,2023-08-10,209.6161,209.867,0.0011970015902176279,30,True
Breakout_100,LOW,2024-02-13,2024-04-12,215.4757,223.561,0.03752269405016051,41,True
Breakout_100,LOW,2024-08-26,2024-11-07,243.6219,255.2526,0.04774042179412352,52,True
Breakout_100,LOW,2025-08-13,2025-10-01,244.0166,247.5758,0.014585887774537287,34,True
Breakout_100,LOW,2026-01-14,2026-02-26,269.6885,262.082,-0.028204798923104013,29,False
Breakout_50_noSMA,LOW,2020-05-11,2020-10-28,101.4662,145.7529,0.43646839506846535,119,True
Breakout_50_noSMA,LOW,2021-02-09,2021-02-25,162.1712,148.2602,-0.08577963637525121,11,False
Breakout_50_noSMA,LOW,2021-03-22,2021-05-20,162.8241,174.4097,0.0711536494929228,42,True
Breakout_50_noSMA,LOW,2021-08-23,2022-01-11,190.7079,227.2381,0.19155014676419624,98,True
Breakout_50_noSMA,LOW,2022-08-09,2022-09-07,186.4179,179.8804,-0.0350687158744063,20,False
Breakout_50_noSMA,LOW,2022-11-14,2022-12-23,194.6023,185.2564,-0.048025835384502336,28,False
Breakout_50_noSMA,LOW,2023-02-03,2023-02-22,203.7776,188.828,-0.07336274314516145,12,False
Breakout_50_noSMA,LOW,2023-06-14,2023-08-10,204.4665,209.867,0.026412827459209476,39,True
Breakout_50_noSMA,LOW,2023-12-14,2024-01-25,210.0988,202.6773,-0.03532411295208138,27,False
Breakout_50_noSMA,LOW,2024-02-13,2024-04-12,215.4757,223.561,0.03752269405016051,41,True
Breakout_50_noSMA,LOW,2024-07-17,2024-11-07,230.4818,255.2526,0.10747371312077791,80,True
Breakout_50_noSMA,LOW,2025-08-05,2025-10-01,231.0911,247.5758,0.07133414678873318,40,True
Breakout_50_noSMA,LOW,2026-01-12,2026-02-26,264.0311,262.082,-0.007382412259858695,31,False
Breakout_50,LQD,2020-03-04,2020-03-11,107.4442,102.9972,-0.04138874652003832,5,False
Breakout_50,LQD,2020-06-01,2020-08-17,106.4557,110.4695,0.0377042340797864,54,True
Breakout_50,LQD,2020-11-06,2021-01-07,111.6137,111.4812,-0.0011868633424355624,41,False
Breakout_50,LQD,2021-06-10,2021-08-11,110.2439,111.5165,0.011543481864545457,43,True
Breakout_50,LQD,2022-12-08,2023-02-10,94.9728,94.3714,-0.006331440079651474,43,False
Breakout_50,LQD,2023-11-20,2024-02-09,93.6486,98.0841,0.047363558780408876,55,True
Breakout_50,LQD,2024-06-06,2024-07-02,99.4107,98.6691,-0.0074592134904302165,17,False
Breakout_50,LQD,2024-07-12,2024-10-08,100.686,103.6484,0.029421876137476266,61,True
Breakout_50,LQD,2025-03-04,2025-04-08,104.1377,102.1298,-0.01928053931926399,25,False
Breakout_50,LQD,2025-06-25,2025-11-03,104.7196,108.5225,0.03631451084019033,91,True
Breakout_50,LQD,2026-02-11,2026-03-09,109.7994,109.3905,-0.0037242646894423137,17,False
Breakout_100,LQD,2020-03-04,2020-03-11,107.4442,102.9972,-0.04138874652003832,5,False
Breakout_100,LQD,2020-06-16,2020-08-17,109.2831,110.4695,0.010856058129860235,43,True
Breakout_100,LQD,2020-12-01,2021-01-07,113.2974,111.4812,-0.01603075725356118,25,False
Breakout_100,LQD,2021-07-06,2021-08-11,111.9413,111.5165,-0.003794878895613585,26,False
Breakout_100,LQD,2023-01-13,2023-02-10,95.8772,94.3714,-0.015705140825942654,19,False
Breakout_100,LQD,2023-12-04,2024-02-09,96.2969,98.0841,0.01855927962602033,46,True
Breakout_100,LQD,2024-07-12,2024-10-08,100.686,103.6484,0.029421876137476266,61,True
Breakout_100,LQD,2025-06-25,2025-11-03,104.7196,108.5225,0.03631451084019033,91,True
Breakout_100,LQD,2026-02-17,2026-03-09,110.7324,109.3905,-0.012118114084585185,14,False
Breakout_50_noSMA,LQD,2020-03-04,2020-03-11,107.4442,102.9972,-0.04138874652003832,5,False
Breakout_50_noSMA,LQD,2020-06-01,2020-08-17,106.4557,110.4695,0.0377042340797864,54,True
Breakout_50_noSMA,LQD,2020-11-06,2021-01-07,111.6137,111.4812,-0.0011868633424355624,41,False
Breakout_50_noSMA,LQD,2021-06-07,2021-08-11,109.6044,111.5165,0.01744554494081929,46,True
Breakout_50_noSMA,LQD,2022-11-25,2023-02-10,92.927,94.3714,0.015544291985134073,52,True
Breakout_50_noSMA,LQD,2023-11-20,2024-02-09,93.6486,98.0841,0.047363558780408876,55,True
Breakout_50_noSMA,LQD,2024-06-06,2024-07-02,99.4107,98.6691,-0.0074592134904302165,17,False
Breakout_50_noSMA,LQD,2024-07-12,2024-10-08,100.686,103.6484,0.029421876137476266,61,True
Breakout_50_noSMA,LQD,2025-03-04,2025-04-08,104.1377,102.1298,-0.01928053931926399,25,False
Breakout_50_noSMA,LQD,2025-06-25,2025-11-03,104.7196,108.5225,0.03631451084019033,91,True
Breakout_50_noSMA,LQD,2026-02-11,2026-03-09,109.7994,109.3905,-0.0037242646894423137,17,False
Breakout_50,LRCX,2020-06-04,2020-08-28,26.7251,32.1996,0.2048431016176946,60,True
