ticker,start_date,end_date,start_price,peak_price,duration_d,duration_td,return_pct,velocity,feat_dist_sma20,feat_dist_sma50,feat_dist_sma200,feat_rsi14,feat_bb_width,feat_bb_pos,feat_macd_hist_norm,feat_vol_spike,feat_atr_pct,feat_adx14,feat_roc5,feat_roc20,feat_trend_align,feat_sma20_slope
O,2022-10-14,2022-11-10,45.9175,54.2604,27,19,18.17,0.67294,-0.0665900076413724,-0.15328093930435066,-0.16962693140292284,25.825617427158278,0.15542306796943578,0.040991062936181176,1.5948743303754874e-05,0.918338804242433,0.0305608128271128,51.00993797464795,-0.042909055403165475,-0.1326589970443235,0.0,-0.03191473157703173
ON,2022-10-14,2022-10-26,57.77,67.74,12,8,17.26,1.43817,-0.10438274368959265,-0.14320122501198881,-0.04740467766380526,36.75062670007155,0.2641583654071949,0.05879351547591127,-0.01403076566139117,0.9364349925711254,0.06566680702974018,31.64310049093137,-0.1089002186316329,-0.1620249722668088,0.0,-0.03419827476952708
ROST,2022-10-14,2023-01-06,78.4616,117.4155,84,57,49.65,0.59104,-0.05523605213101626,-0.07319354811632926,-0.0871155688649953,37.878129855522076,0.11707431203195226,0.0006124578261940945,-0.0053044594710870046,1.1733245809479926,0.04148905737763228,26.962633575626707,-0.06228426581078128,-0.09750693930706089,0.0,-0.01748786834102045
SLV,2022-10-14,2022-11-14,16.81,20.24,31,21,20.4,0.65821,-0.06068398676916509,-0.05691078482631986,-0.16592449752423935,38.68301284354594,0.18139991835016758,0.14385627925261965,-0.008269735158504998,1.1502150292559352,0.035947979289114106,27.35952228062293,-0.09135138021933065,-0.06559201335122855,0.0,-0.005722538634499341
TMUS,2022-10-14,2022-12-02,126.4542,146.5396,49,34,15.88,0.32415,-0.03504487121813157,-0.0680351041235724,0.009129171177922476,36.19099056464161,0.10199087386764011,0.14391306724607314,-0.0029178995239985952,1.1096076575320406,0.025498617569585966,27.974587156462285,-0.044116444436959945,-0.060235702457483886,0.0,-0.012093656079216086
TXN,2022-10-14,2022-11-30,133.5022,163.7043,47,32,22.62,0.48134,-0.07281706912933121,-0.11513187988323417,-0.12135602142491939,34.41939810691548,0.14595894708143692,-0.03806785213731219,-0.0067717448550771745,1.2088652708927166,0.038507136539546856,35.65966097854384,-0.06868416259768662,-0.10238394739469048,0.0,-0.018992835766382776
VLO,2022-10-14,2022-11-22,102.716,128.6883,39,27,25.29,0.64835,0.03771863371671894,0.013508031813992192,0.09522966806559292,52.36520874657664,0.22510966462168147,0.6614664127382877,0.007795357953392845,0.9524088595580413,0.050804917494005064,26.29686795274771,0.0029881357377978812,0.09247549836828894,0.0,0.01193466279642763
XLB,2022-10-14,2022-12-02,31.7976,39.0638,49,34,22.85,0.46635,-0.023789544789049204,-0.08185722619602018,-0.14788888216562357,40.460650221783304,0.10693604386315829,0.2721135179578719,0.0018806261556695283,1.079788196193101,0.029229333714286446,20.896807460311212,-0.01842800247619858,-0.059456484577133484,0.0,-0.02015398567225668
XLRE,2022-10-14,2022-12-13,29.9032,34.9506,60,41,16.88,0.28131,-0.06787371017712188,-0.16033461120192977,-0.2215664561054239,29.335767436436825,0.20311245255601107,0.14149907351607363,-0.0020024109777734053,1.0666671401254548,0.03156437403961536,60.37835127135008,-0.022009661067900033,-0.15545436171386418,0.0,-0.045074794848114164
XYL,2022-10-14,2022-12-13,82.6688,110.5739,60,41,33.76,0.56259,-0.04491759362800724,-0.08364962509170133,-0.03778106120359406,38.45980271279731,0.1251844756216199,0.12431386940359333,-0.0036582277761781495,0.9136807319237478,0.0336758329438115,27.094650526234147,-0.03439005763059566,-0.0757023167147245,0.0,-0.018375389664638142
ZS,2022-10-14,2022-10-25,135.31,157.09,11,7,16.1,1.46331,-0.17394171947761033,-0.18678911223580297,-0.3048263086443506,32.12330284442697,0.3647719215490228,-0.07726027106684348,-0.02852322615088842,1.3240526389385205,0.0697799835846828,34.134377929551974,-0.2044799784121637,-0.2016638552528035,0.0,-0.04913884217247011
AMAT,2022-10-17,2022-11-11,72.1644,107.1944,25,19,48.54,1.94167,-0.1033479896896845,-0.1939439601136395,-0.3377197277113583,32.29353383638909,0.2589089114954896,0.05482465100577098,-0.008920821745003043,1.188771870194406,0.060293326204859304,25.30112063173345,-0.06036099274096518,-0.17064197901075762,0.0,-0.03912441418782686
KLAC,2022-10-17,2022-12-13,254.3838,396.6551,57,40,55.93,0.98119,-0.13548961610122248,-0.2175697036762147,-0.2433505281566807,27.23001095521974,0.32412933348983247,0.01647663844009815,-0.016836170924754482,1.2501772139522378,0.059108615519256016,51.2853162805561,-0.12066534134993478,-0.2127409406140237,0.0,-0.05189946354793862
SCHW,2022-10-17,2022-11-30,64.1547,78.7484,44,31,22.75,0.51699,-0.07171732129970047,-0.07274174700302825,-0.10063340899912152,36.30536950676344,0.1304337539923917,-0.09231648429395604,-0.009911154524282638,2.282233385037314,0.04155632359928771,23.553547479513494,-0.0833332788275234,-0.08519891445230554,0.0,-0.006686866474720943
APA,2022-10-18,2022-11-07,34.9022,43.6471,20,14,25.06,1.25277,0.04439040774314121,0.04988387350761704,0.05549123915781556,53.06747476333419,0.34528673611509625,0.623096686896347,0.0033174511957552075,0.7599832691582046,0.05386739876916062,24.95861827787589,-0.016304505007983527,0.005555647142221343,1.0,-0.0016757695082101343
ALL,2022-10-20,2023-01-06,108.4895,131.136,78,53,20.87,0.26762,-0.09256296355516078,-0.07793699724718083,-0.06600005257812816,35.61354343541521,0.16432812947400216,-0.12073872282820028,-0.006280124357173451,4.168089907526215,0.045820843395574344,24.582622358981748,-0.12781563632422566,-0.08017495125293417,1.0,0.0033958011179398007
BBY,2022-10-20,2022-11-15,53.0326,63.791,26,18,20.29,0.78025,-0.03505875457812613,-0.11414859440646827,-0.2335257675535794,40.05861786505484,0.11462037290390172,0.1830185870862585,0.0028836400761276587,0.7556538869043714,0.04239118867983874,27.691121857640045,-0.025732550425005107,-0.08341825773693345,0.0,-0.02477968100942829
BF-B,2022-10-20,2022-12-02,58.8491,69.3901,43,30,17.91,0.41656,-0.04325512196194098,-0.10512752432103656,-0.07184592682238207,32.9980378937757,0.10940163376403923,0.08674550382791966,-0.00011201202426411758,0.988216602674434,0.02349016071681962,46.089677480521274,-0.03148413117997706,-0.09251049908044806,0.0,-0.02269340253973051
ES,2022-10-20,2023-01-11,61.6146,74.3127,83,56,20.61,0.2483,-0.07391972959206052,-0.15914244075723044,-0.1631528947893069,32.39786837986645,0.25025666150043596,0.18104744096822303,-0.0004288264006123187,0.8701869063425595,0.03401024750535932,65.7904007242486,-0.02819941842019935,-0.17941197330288317,0.0,-0.04390042172571551
EWJ,2022-10-20,2023-02-01,44.2397,53.8862,104,70,21.81,0.20967,-0.01906576148921126,-0.06822134753129398,-0.14719701230614593,37.41709436042602,0.06502365499501846,0.2010883205323563,0.00045366061878016783,0.7985429974132925,0.017031412130063917,41.66875081934927,-0.014846483325696491,-0.05149789438472607,0.0,-0.013307361439773402
FDX,2022-10-20,2022-11-30,139.2528,169.0065,41,28,21.37,0.52114,-0.01636861199792195,-0.19142254357121571,-0.2948364888336714,33.18763736911298,0.1112611103795622,0.350432895664449,0.01484197363016204,0.7635943568325919,0.034315592923247186,19.053604771405414,-0.03910382354861197,-0.028471125351665405,0.0,-0.0051392215225184446
GLD,2022-10-20,2023-02-01,151.45,181.67,104,70,19.95,0.19186,-0.023243530614988954,-0.043497058680024646,-0.10489751879140148,35.64738107532851,0.0767560673826411,0.18997045367001705,-0.0023459832498522034,0.7624993354447204,0.01428101207707667,23.53192932210848,-0.02233559248642314,-0.027296082744386885,0.0,-0.004836098183250481
MNST,2022-10-20,2023-02-15,43.505,52.55,118,80,20.79,0.17619,-0.024710085338311094,-0.02755391427938628,-0.008677607729571681,42.838972748597826,0.077118562547531,0.1714650432777655,-0.002057337508464677,0.822528355484549,0.028231558700909817,23.688836668622532,-0.03408081297091903,0.002765996340317267,0.0,0.0033232556180264883
NEE,2022-10-20,2022-12-13,63.9736,79.3263,54,37,24.0,0.44442,-0.08868664832673114,-0.15617166211249406,-0.11030618892752832,30.452923366768644,0.22688407828670568,0.07106993438753004,-0.005851003815299392,1.4892980785998737,0.0378984234143222,53.941520103347464,-0.03352034798649006,-0.15441702188594464,0.0,-0.03730220170745824
NSC,2022-10-20,2022-11-30,189.3606,238.3935,41,28,25.89,0.63156,-0.049556484047319355,-0.12695035142268565,-0.17761871609329802,34.59176287245735,0.08555677428393106,-0.1094243066884895,0.0032466185864478063,2.6646224066064628,0.03227131891506225,39.213121504326544,-0.04981222782452255,-0.08829153019129965,0.0,-0.017063842411762953
SHW,2022-10-20,2022-12-13,194.9218,251.384,54,37,28.97,0.53642,-0.036644190494108664,-0.10572092368394262,-0.19933620322376583,39.27678281694694,0.10693370978629506,0.14428369075971761,0.0028276083712351764,1.1867981927920528,0.039629647084562944,32.464344181551326,-0.02168417966694791,-0.032828745128519854,0.0,-0.012656495414242519
SRE,2022-10-20,2022-12-01,62.5552,74.8567,42,29,19.67,0.46822,-0.06443309378135605,-0.12928149482910156,-0.08728120694817565,32.693349510247174,0.18250776252007525,0.12264266797791477,-0.003108858410919434,1.0130251564295747,0.032632008965775186,47.29528605685566,-0.023002103362663506,-0.14891264497340417,0.0,-0.03885439096211574
TSCO,2022-10-20,2022-10-28,35.6519,41.9742,8,6,17.73,2.21667,-0.029584124095032048,-0.02799039330415769,-0.07078473497247353,42.97852662314057,0.1330198923405286,0.2708160339830434,-0.0019848339908120896,1.9343862600013888,0.03653773835499323,17.924412122702975,-0.06589478315475827,0.0059445454175584,0.0,0.009643682269400378
UNP,2022-10-20,2022-12-13,171.8163,200.9085,54,37,16.93,0.31356,-0.05693072479793918,-0.1376880011761349,-0.18548424675394035,33.82043119109407,0.0972580718205065,-0.12069387777567048,0.0030456925339960752,1.9411997639975382,0.03215722479267211,42.819524600402474,-0.05230260026668154,-0.10861986281796154,0.0,-0.020314184477579267
ABT,2022-10-21,2023-01-23,88.6648,106.8215,94,62,20.48,0.21785,-0.04904371863158819,-0.07757476092326028,-0.1530435401379267,37.17508964793976,0.11631094130689218,0.05659328048681517,-0.004174475844846089,1.357014210866437,0.03490761975298822,31.646787974406006,-0.05797247473283906,-0.0513653785215622,0.0,-0.004744443390394371
AMT,2022-10-24,2022-11-11,164.6606,198.2855,18,14,20.42,1.13448,-0.06988807219639881,-0.2025630755475926,-0.23669013535689556,29.59806406370491,0.28328749142959253,0.23475912708808427,0.004481135757088565,0.7767867790588929,0.04358706754062141,61.56407698445823,-0.03683333433001246,-0.15638147340902908,0.0,-0.047197552470940485
CCI,2022-10-24,2022-12-13,101.4425,120.099,50,35,18.39,0.36782,-0.10153164569539996,-0.21571998405745543,-0.28216512487695733,24.940278632241686,0.29610640511299796,0.11836267882103363,-0.002310613734943994,1.2767123079205773,0.04427459931086116,58.2904519375487,-0.07911547601840097,-0.18778185527776636,0.0,-0.05028449191939022
EEM,2022-10-24,2023-01-26,31.0364,39.4681,94,64,27.17,0.28901,-0.03612063152562124,-0.09311538294275934,-0.18755377044414953,35.49090203416654,0.0878845440209698,0.07359710304033225,0.0015964160036144842,1.3047846409643735,0.023409545101308934,38.31740916059511,-0.03470855505972792,-0.045300960294745285,0.0,-0.013397045592481338
EWT,2022-10-24,2022-11-30,28.8951,35.4527,37,26,22.69,0.61336,-0.0380864442687381,-0.11683310602368722,-0.24761570218215895,33.6003316537883,0.12104183377408018,0.17288618250174576,0.001708474884573948,0.9309198374584411,0.023591096594776532,57.21142209383631,-0.026328283504431393,-0.07171682393298584,0.0,-0.024047519470314027
SBUX,2022-10-24,2022-12-02,76.9443,97.0565,39,28,26.14,0.67022,-0.0390473361067729,-0.03990321478919248,-0.006609387996838464,42.32755581710205,0.08593523599945788,0.02715571787428526,-0.003033291174914873,2.3001759360719136,0.03416222237403833,19.913665779262235,-0.05781787570011532,-0.012380547148775456,0.0,0.0014764107264968462
