ticker,entry_date,entry_price,exit_date,exit_price,shares,units,pnl_net,hold_days,entry_reason,exit_reason,return,max_high,trailing_stop_final,earned_mode,pyramid_count,atr_at_entry
SLV,2020-07-28,22.309999465942383,2020-09-21,24.200000762939453,60,1,73.40007781982422,38,Rotation: Breakout_50 | Trend: +43.0%,ATR Stop,0.08471543443478224,27.389999389648438,24.987499237060547,True,0,0.6985714776175362
GM,2020-09-09,30.907575063338978,2020-09-23,28.385685059365326,64,1,-201.40096025431376,10,Breakout_50 | Trend: +14.0%,ATR Stop,-0.08159456051811043,31.899002911625395,28.6139486642344,False,0,1.1468131995522888
FCX,2020-09-17,15.510163334463034,2020-09-24,13.768179461688101,127,1,-261.23195184241644,5,Rotation: Breakout_50 | Trend: +49.0%,ATR Stop,-0.11231241317132401,16.301969359902774,14.336418888390414,False,0,0.5868722230363103
STLD,2020-09-21,28.260914746484193,2020-09-24,26.184642346557112,70,1,-185.3390679948957,3,Breakout_50 | Trend: +17.2%,ATR Stop,-0.07346798285025014,28.40598186345873,26.390582621849486,False,0,0.9351660623173529
CAT,2020-09-10,136.80318317902527,2020-10-06,138.59412265234872,14,1,-14.92684737347173,18,Rotation: Breakout_50 | Trend: +19.2%,Rotation -> ENPH (+93.7% vs +19.2%),0.013091358195808755,140.61907168705667,129.81691978677026,False,0,3.4931316961274987
TGT,2020-09-29,134.502674809095,2020-10-08,139.5223674704938,14,1,30.275697259583296,7,Breakout_50 | Trend: +30.3%,Rotation -> ETSY (+76.9% vs +32.5%),0.03732039283622757,139.2735273113619,129.07844733080393,False,0,2.712113739145534
NKE,2020-09-24,116.73348245657756,2020-10-23,120.0201906908361,16,1,12.587331748136648,21,Breakout_50 | Trend: +31.5%,Rotation -> ALGN (+72.6% vs +30.4%),0.028155659927999954,121.29424091299231,109.39114968288342,False,0,3.6711663868470725
FDX,2020-09-15,212.11962088346493,2020-10-29,234.88504282723943,9,1,164.8887974939705,32,Rotation: Breakout_50 | Trend: +58.4%,ATR Stop,0.1073235085418216,264.7546304086603,241.4497532065618,True,0,6.3687374311142735
UPS,2020-09-29,134.6153217794357,2020-10-29,126.05086107794826,14,1,-159.90244982082427,22,Breakout_50 | Trend: +47.2%,ATR Stop,-0.06362173776563218,141.95173782029983,127.23903398653738,False,0,3.6881438964491613
ETSY,2020-10-08,145.0,2020-11-02,123.22799682617188,13,1,-323.0360412597656,17,Rotation: Breakout_50 | Trend: +76.9%,ATR Stop,-0.1501517460264009,154.8800048828125,132.09114401681083,False,0,6.454427991594587
CB,2020-10-30,121.72294237723493,2020-11-04,122.13892369549535,16,1,-33.34429890783326,3,Breakout_50 | Trend: +6.3%,Rotation -> FCX (+56.9% vs +8.5%),0.003417443828881872,128.07346114526013,113.77851472690853,False,0,3.972213825163201
SCHW,2020-11-02,38.38297111072508,2020-11-06,39.043306665357164,41,1,-12.92624226008455,4,Breakout_50 | Trend: +11.7%,Rotation -> MPWR (+57.4% vs +13.0%),0.01720386764034454,40.70807545749939,35.87317789726804,False,0,1.2548966067285174
MPWR,2020-11-06,342.45031369261295,2020-11-10,302.3327683137434,4,1,-200.47018151547832,2,Rotation: Breakout_50 | Trend: +57.4%,ATR Stop,-0.11714851403196413,344.7474265024033,317.09024379024606,False,0,12.680034951183432
ALGN,2020-10-23,451.3399963378906,2020-11-20,443.3900146484375,4,1,-71.7999267578125,20,Rotation: Breakout_50 | Trend: +72.6%,ATR Stop,-0.017614175020955747,507.04998779296875,447.469970703125,True,0,18.139286586216517
FCX,2020-11-04,17.1869403316814,2021-01-27,24.285278793574168,112,1,755.0139077319902,56,Rotation: Breakout_50 | Trend: +56.9%,ATR Stop,0.4130076863540457,30.265777370021066,25.81300928303914,True,0,0.7192835517858397
TPR,2020-10-30,20.01467355938659,2021-01-28,27.185418551084215,98,1,662.7330091863672,60,Breakout_50 | Trend: +33.4%,ATR Stop,0.35827439155682095,31.228881554448737,27.51136755905187,True,0,0.8079365827670573
SJM,2021-01-28,106.30890489327986,2021-01-29,99.25074761873724,18,1,-167.0468309417672,1,Breakout_50 | Trend: +13.9%,ATR Stop,-0.0663929073639512,108.74276296491587,100.33817655275956,False,0,2.985364170260147
ALB,2020-11-10,108.7663340885526,2021-02-01,155.8630219141221,12,1,525.160253906834,55,Breakout_50 | Trend: +46.0%,ATR Stop,0.4330079543475789,177.08294561814978,153.56667245614233,True,0,4.742457586596409
LLY,2021-01-27,199.96719740467736,2021-02-04,186.45733228482777,9,1,-161.58878607864634,6,Breakout_50 | Trend: +37.6%,ATR Stop,-0.06756040638259997,206.53268588582932,187.0690420453941,False,0,6.4490776796416345
