ticker,start_date,end_date,start_price,peak_price,duration_d,duration_td,return_pct,intrawave_dd,target_quality,feat_atr_pct_tm5,feat_atr_pct_tm4,feat_atr_pct_tm3,feat_atr_pct_tm2,feat_atr_pct_tm1,feat_atr_pct_t0,feat_atr_pct_tp1,feat_atr_pct_tp2,feat_atr_pct_tp3,feat_atr_pct_tp4,feat_atr_pct_tp5,feat_bb_width_tm5,feat_bb_width_tm4,feat_bb_width_tm3,feat_bb_width_tm2,feat_bb_width_tm1,feat_bb_width_t0,feat_bb_width_tp1,feat_bb_width_tp2,feat_bb_width_tp3,feat_bb_width_tp4,feat_bb_width_tp5,feat_dist_sma200_tm5,feat_dist_sma200_tm4,feat_dist_sma200_tm3,feat_dist_sma200_tm2,feat_dist_sma200_tm1,feat_dist_sma200_t0,feat_dist_sma200_tp1,feat_dist_sma200_tp2,feat_dist_sma200_tp3,feat_dist_sma200_tp4,feat_dist_sma200_tp5,feat_rsi14_tm5,feat_rsi14_tm4,feat_rsi14_tm3,feat_rsi14_tm2,feat_rsi14_tm1,feat_rsi14_t0,feat_rsi14_tp1,feat_rsi14_tp2,feat_rsi14_tp3,feat_rsi14_tp4,feat_rsi14_tp5,feat_vol_spike_tm5,feat_vol_spike_tm4,feat_vol_spike_tm3,feat_vol_spike_tm2,feat_vol_spike_tm1,feat_vol_spike_t0,feat_vol_spike_tp1,feat_vol_spike_tp2,feat_vol_spike_tp3,feat_vol_spike_tp4,feat_vol_spike_tp5,feat_dist_sma50_tm5,feat_dist_sma50_tm4,feat_dist_sma50_tm3,feat_dist_sma50_tm2,feat_dist_sma50_tm1,feat_dist_sma50_t0,feat_dist_sma50_tp1,feat_dist_sma50_tp2,feat_dist_sma50_tp3,feat_dist_sma50_tp4,feat_dist_sma50_tp5,feat_dist_sma20_tm5,feat_dist_sma20_tm4,feat_dist_sma20_tm3,feat_dist_sma20_tm2,feat_dist_sma20_tm1,feat_dist_sma20_t0,feat_dist_sma20_tp1,feat_dist_sma20_tp2,feat_dist_sma20_tp3,feat_dist_sma20_tp4,feat_dist_sma20_tp5,feat_macd_hist_norm_tm5,feat_macd_hist_norm_tm4,feat_macd_hist_norm_tm3,feat_macd_hist_norm_tm2,feat_macd_hist_norm_tm1,feat_macd_hist_norm_t0,feat_macd_hist_norm_tp1,feat_macd_hist_norm_tp2,feat_macd_hist_norm_tp3,feat_macd_hist_norm_tp4,feat_macd_hist_norm_tp5
MNST,2023-10-12,2024-01-12,47.54,59.05,92,63,24.21,5.89,4.1082,0.020477438034397465,0.022056107053277905,0.022922199759894072,0.023086746105067703,0.023919943477435507,0.02761585483434519,0.02817028925097729,0.02861840436029913,0.02751557077897949,0.027932248098908426,0.027862821544207137,0.163558780665062,0.17865543821741137,0.19024072246224302,0.19141056585088811,0.1981117438870613,0.2189195988408477,0.22621605314047313,0.21735857724935528,0.2008497292358982,0.18676496227517114,0.17364885622486678,-0.08491358640783768,-0.08708581492378502,-0.0930368221563747,-0.0791025915758167,-0.0936534097982173,-0.13105066532947265,-0.12749862681078178,-0.10996718616192888,-0.08938401090609328,-0.08839245786326863,-0.07812773137236162,27.14884640717692,26.816663500230177,25.878895747580785,31.79442458637591,29.15657673935739,23.703200031793642,25.022821221366172,31.733750373117203,38.69995047596213,38.99921435603994,42.39148545195252,1.289884964393741,1.439302354011872,0.8221701152717119,1.2458113763712964,0.8538754456391752,1.3808176760045652,1.0366451308314817,0.9214730882010548,1.226731587123564,0.8834580218821716,1.3212322799835472,-0.1105010198550073,-0.11023344859441796,-0.11342261832210472,-0.09756339100632477,-0.10930100517238357,-0.14318874569479761,-0.1367520502983455,-0.1175105645834285,-0.09434523071456626,-0.09093229867298346,-0.07832749968312591,-0.08086683274859618,-0.07765285677535812,-0.07766630770568632,-0.058515827692535057,-0.06743255345875608,-0.09825491565383808,-0.08755423492701325,-0.06257828311636215,-0.035227082257166566,-0.028687248873384866,-0.013592437939561872,-0.008094647781992774,-0.008530551545977176,-0.008604883949136262,-0.006844142293234493,-0.006325630776682265,-0.008326855293099353,-0.008399477818232609,-0.006310304784488085,-0.0029110913963352144,-0.0003270327204006632,0.0023247198278371238
SYK,2023-10-12,2024-03-27,247.8873,352.0277,167,114,42.01,5.46,7.6965,0.025479300003861706,0.025737954621651203,0.02612511417848576,0.02631631471595302,0.03189076077090744,0.0339815112053323,0.03481886296010546,0.03215538684398072,0.03142418714827586,0.029715616303275544,0.02999828147657235,0.17635501453835337,0.18259253259422648,0.17692653225758317,0.16552453958916585,0.1734122657319166,0.1830525965897132,0.17799351247644957,0.1619994756179586,0.1409929963257333,0.12612884498525614,0.1170573875911225,-0.04363536002217783,-0.04039006674137491,-0.037496582722637124,-0.010569380848817748,-0.06280341555422295,-0.08537319198980725,-0.07113001124105221,-0.04919171046597681,-0.03263812632112458,-0.028191225005570017,-0.034944533662948786,33.53018896830439,35.08414409893636,36.54359440855472,46.88546929820282,35.236877170748656,31.59470849056072,36.21015022360384,42.63343346008768,47.00165457472212,48.233782375233886,46.730719703011914,0.7315476419701653,1.0492381450968506,0.5177153108317298,0.9767967698519515,2.080872731217498,1.5481317123125804,1.1314346223389908,1.107718576786593,1.351506732672652,1.0505920084153761,0.6953668255332448,-0.05902265131932762,-0.0542944755464465,-0.049873732251723334,-0.0220969054145394,-0.07215358649515216,-0.09298365971501005,-0.07746600175074876,-0.05397647927753273,-0.035918050969755755,-0.030214620524622905,-0.03564688387667279,-0.06232833403097795,-0.054817926098831425,-0.04600045848611287,-0.015248682979393493,-0.060743864376987464,-0.07641198736885525,-0.0558988625753559,-0.02812844816939984,-0.006356907749244207,0.0020365599773688433,-0.0016715544805761557,-0.008701456648607372,-0.007703092407466595,-0.006330214215943161,-0.0031105346451215264,-0.004490036531581685,-0.006539808110540514,-0.006134896282688198,-0.0038159309823495116,-0.0009124882624996683,0.001413509921181116,0.0025735862536131076
XLP,2023-10-12,2024-09-16,61.8773,80.5184,340,232,30.13,5.08,5.9347,0.011464370466719623,0.012888627159102434,0.013176755221747107,0.013382893744788377,0.013720232472075284,0.01448631548592211,0.014478167899479344,0.014658214448918953,0.014216124256787506,0.014478872159848714,0.014416842617133194,0.09172815661979887,0.10148406539304722,0.10568460139989592,0.10599607461424945,0.10765999213802965,0.10737775495330242,0.10302067560783475,0.0947211332030533,0.08551338074954251,0.07314807397733777,0.06587431839227716,-0.07947879880029145,-0.08416683091839731,-0.08295687782676851,-0.07321943870624535,-0.07913463586277665,-0.08870079370553366,-0.08025404649136526,-0.07038690317285765,-0.066021832330716,-0.06224455113600627,-0.0687921115943378,24.045998959830825,22.665777782570174,23.43349184032597,31.705820880373736,29.392365790706563,26.133430726165074,32.53399744651402,39.275130553959194,41.90278466584385,44.14643529780808,40.75635539059369,1.3982277798088287,2.337230969526832,1.2381631464074225,1.4552228990884741,1.360387088474019,1.1052876568447585,1.1191348009709519,1.1198018633129665,0.8964839091324855,1.1075299131115168,1.1901992116896267,-0.06807738420202161,-0.0711177612290491,-0.06798116814236041,-0.05642000732070645,-0.06078611659447409,-0.06870640193275512,-0.058406223380901276,-0.04689152616897962,-0.04090684427884571,-0.035680862891015616,-0.04092041138538035,-0.04361093539232452,-0.04579417043783272,-0.0414346035632773,-0.02901151636796825,-0.03251159448287993,-0.03893526114389035,-0.027153691185247585,-0.014197760533755247,-0.007359013542334033,-0.0012037915895795584,-0.006363687695148484,-0.0035055862197741266,-0.003964065026511665,-0.0038330398142641105,-0.002728005327038724,-0.0022163689464928115,-0.002332084684667147,-0.0015306939191134768,-0.00013422889693337595,0.0011721329927811101,0.002317250723963537,0.002621852542254099
VZ,2023-10-13,2024-02-01,26.0512,36.6997,111,75,40.88,6.07,6.7318,0.017221331185743535,0.017551499012061437,0.017182547197249157,0.01730627940999885,0.01817372998218761,0.019127735695320145,0.019567069702335998,0.018849402198304818,0.019829374359244038,0.02073592963962231,0.020438104063197744,0.11118857374854657,0.10726011074169206,0.10094580599341688,0.09816552865886972,0.09608537341475881,0.09561671851003402,0.0891247923094685,0.08305229188843612,0.07631451079592014,0.06807705338252443,0.05975803275493823,-0.12374213786029616,-0.10631794216328777,-0.09706831550891912,-0.10505934079434244,-0.12009539822025223,-0.12619426227202651,-0.10904728622582432,-0.10098556402714634,-0.11339482196338634,-0.09751447064612949,-0.0969298277467497,31.34671967583425,41.16757293503942,45.50507497301102,42.258105242287954,37.039996800762964,35.008535472424896,43.12656022701246,46.361064492114764,41.82853897238345,48.12174951842881,48.016183297273344,1.40468646297266,0.910270300744058,0.8505109887108643,0.7053121316949363,0.9867991649717034,1.1502183236150818,0.977753544014071,0.9873222344631662,1.0305137689671444,1.314601811407445,1.231797403311885,-0.053531061370022684,-0.034015554081003846,-0.02352950508929509,-0.03199637955512565,-0.04791546029579269,-0.054318012002253654,-0.036025101192442795,-0.027800754338106,-0.041497106136513556,-0.024867424947644007,-0.0247185521994779,-0.04358656798282278,-0.022286600398801776,-0.010236077762200837,-0.016993046773777713,-0.030515138482486086,-0.03438735031999136,-0.0136746151357607,-0.0035940058006527185,-0.015263229442015313,0.0031589438890159173,0.004459718869532272,-0.005309991902046653,-0.0034801186002519136,-0.0014520585996734016,-0.0006137091204604484,-0.0010580505782450357,-0.001654454615692955,-0.0005855060919935453,0.0007524294475096156,0.0007569328960644803,0.001899161495916009,0.0026267871334822728
NFLX,2023-10-18,2023-11-24,34.619,47.956,37,26,38.53,5.35,7.2,0.028688147581079505,0.029312993732227705,0.030237836661474397,0.029979311519759022,0.030577801556867904,0.03206535873161255,0.03750189572445959,0.03840068080449946,0.035558014495978875,0.03552004781678263,0.03527744573145082,0.09796892622142632,0.10060012087747801,0.1100621246112364,0.1082567618574511,0.10902099835590195,0.12926306458661344,0.1267425255605492,0.14054132036932276,0.15436682187783768,0.1726711729719117,0.18868847637700778,-0.017840910414578342,-0.031397290780053384,-0.04711344947818779,-0.034428792927349204,-0.048898785184133015,-0.07501395357796178,0.0719606176734161,0.06849455346963164,0.08276231528139727,0.09966272687987672,0.09167712147957108,32.657453672883136,30.66113202540079,28.473610736676633,33.249238468537015,31.035070750846756,27.367569826043507,58.31022865966745,57.92295722557574,59.99988156001952,62.34532379055087,60.95976821175035,1.6975833079816876,1.4119113088236561,1.241662552444045,1.0046423254720678,1.1369347942379704,2.050178208515623,4.189424219791666,1.7863790848211791,1.007169438199797,0.8663223748756854,0.8312254492531032,-0.10637407484817846,-0.11496403958536365,-0.12526072896568538,-0.10951954586464636,-0.11840560707960181,-0.13808901017826514,0.0016418975770962905,0.0010711012369560733,0.016503780814997482,0.034445030176506734,0.028884837952436147,-0.04296625464195985,-0.05045823019080891,-0.059870826562245856,-0.04203347189950557,-0.05047143425828035,-0.07093641130035519,0.07567930555960461,0.07047986820671547,0.08299189724490233,0.09630171158748768,0.08489197879112026,0.000705611165984069,-0.0007490193232212009,-0.0023452786642235526,-0.001961939440694421,-0.0022707144147445205,-0.0038271378769954905,0.005181117956368015,0.01038872484921107,0.014080418592144952,0.01676095827896674,0.01760436729610822
T,2023-10-18,2024-01-05,12.6251,15.4022,79,54,22.0,5.58,3.9405,0.020018930989940124,0.02138075457391197,0.021738902051234646,0.021007608680431663,0.021174792987706765,0.022171829270836888,0.02620562534492812,0.027385429959052143,0.029532394054112565,0.029791720529042807,0.031750222459440015,0.06025517723196882,0.06415534359338516,0.0667695708445203,0.06844689664410325,0.0659632066378024,0.05782882071719545,0.06195232063617623,0.07477122426045249,0.07864169595548011,0.09072752937983097,0.09677009503640065,-0.09128493444915967,-0.1102316909993787,-0.11497303019807971,-0.11116198075590554,-0.09992414425577649,-0.11517427574569215,-0.056421481443448565,-0.04824965363964539,-0.07398488569682508,-0.0372331994657961,-0.05746116421043666,54.16186951921568,47.11883184547358,45.33330386691081,46.54521821715035,50.558478638328666,44.99458688842492,61.49362366921311,63.01862663903254,54.664227161629164,61.984833912320624,56.25068060572733,0.8400363931661486,1.0412375868515176,0.9830449995049393,0.9122328225152697,0.9974827558014948,1.0530427689541173,2.5965579746760037,1.7314583822008203,1.3323938321458852,1.5798454918427196,0.9958280252134574,0.030764819745404612,0.00791361685590916,0.0008900781541571038,0.0034345298205489183,0.014096470441928547,-0.004549440306534709,0.05894310453204235,0.06508897609783935,0.03409435009716525,0.07193322445566185,0.046565408187326456,0.0017565619760943022,-0.018856749495923968,-0.023029097388838446,-0.01830114834184514,-0.005551455026504771,-0.02014893688966562,0.0433250081821446,0.04957949854353508,0.019635514228676564,0.05634172645359336,0.031115503776024952,-0.00030448274291056045,-0.0015289533771683686,-0.002672388504620703,-0.0030505476090809656,-0.0023857543343856922,-0.003086870292809087,0.000779676016614309,0.003496010742606354,0.003297832928715967,0.005175206130802669,0.004818146978309038
CCI,2023-10-19,2023-12-01,75.0077,103.5471,43,30,38.05,5.26,7.2365,0.022903208090055815,0.022469707254946278,0.022875581789826037,0.02271337727827826,0.023511011126222524,0.027876168704210835,0.027927941368407753,0.027867105236533834,0.0270815555879242,0.027152001075122084,0.02705021497005493,0.12052500664053808,0.10827445803928448,0.09884835217454388,0.08997944181447085,0.08099443889306518,0.10613741438210926,0.12024452854375434,0.12871461958432,0.13004619023209527,0.1361671131091485,0.12943930383994065,-0.18732367454787965,-0.18404871267330572,-0.18247762093513928,-0.19130249436642802,-0.21135227826026248,-0.25355155768958676,-0.24970535528147075,-0.24401911731694761,-0.22910258377350684,-0.2348804540351048,-0.19621829089125434,50.90544085973194,51.72988611495837,51.88119099673555,47.18207433451965,39.18202717249485,28.546027411559635,29.56733452047969,31.54824355048487,37.61845455537013,35.67790964203766,49.43048793836159,0.7236457122889147,0.8756739002401124,1.415034587250531,0.9990178617838803,1.5426148447469161,2.1446793025938566,1.119135016355782,1.0868496507597443,0.7619328367328171,0.8614286243212637,0.9795910054809237,-0.024646582380489886,-0.020504084211936675,-0.018551699005047412,-0.029026767880597968,-0.05245094089784154,-0.10177732717836319,-0.0959733371068871,-0.08795418806389642,-0.06943807740173581,-0.07582991023184295,-0.029849324160977776,0.015997566469738638,0.02060314908885891,0.022663338657754665,0.011857304013864598,-0.011791629368640092,-0.06299599958457498,-0.05726558033510306,-0.049155988501812575,-0.031004203787729057,-0.03917195487408938,0.007523112438389465,0.007207544736594476,0.007815346424676562,0.00799195405270524,0.007130978899453416,0.004729748211301279,-0.0005831079553980218,-0.0037197999703265185,-0.004968380330161616,-0.004159329196020333,-0.003983785907109177,-0.0003663902705593636
TLT,2023-10-19,2023-12-27,74.5401,91.4081,69,47,22.63,5.66,3.9973,0.01915021888878146,0.018395482066272853,0.01936167967344558,0.019723907570055044,0.019708902153856886,0.020530145082427443,0.019616180152758463,0.019722506607883647,0.01947436797583891,0.021287265367581947,0.02067063321848981,0.12485417449319859,0.11488361894189865,0.10590269746362113,0.09838545090612631,0.08638884108915519,0.0927308115276129,0.08628135726049758,0.08366513819050629,0.07866988860439791,0.08144049180433756,0.07554892856614073,-0.13385465857532333,-0.11790808110982075,-0.1316257293557677,-0.14063279584453822,-0.14764915654485936,-0.1644146861725331,-0.15894248449973647,-0.14812619414869335,-0.1361455394126072,-0.15453118736280416,-0.14083369352820682,37.920744136043446,44.27583489954008,40.21638871482507,37.7078995190799,35.80887766962162,31.82725971544663,33.975155687673606,38.42064602783686,43.0078820397573,37.815213734999524,42.82358072545633,1.4753119197376683,0.9536314466702445,0.8090860563923887,1.0861389493791158,1.2627857237833833,1.6913440624010374,0.9849984811347882,1.3067653527933174,0.8465109828687811,1.0975629149029675,0.9068180800231046,-0.06480401579733559,-0.04669191017643099,-0.06004274590004823,-0.06842226983847165,-0.07427181324319196,-0.09046959695295592,-0.08293414190885179,-0.06975588191655548,-0.05557382069701605,-0.07443709133567468,-0.05845806728605216,-0.028554238636122782,-0.008343034532561511,-0.020425078195637176,-0.02720948827413201,-0.03118203778872872,-0.04684023238896155,-0.037046914076464266,-0.022845778911366497,-0.008106370470003215,-0.027542178573145643,-0.010510345389669865,0.0010943765685584468,0.002337445870254618,0.002214871774338242,0.0015097369246683935,0.0006143295722095141,-0.001119399798179271,-0.0015798410147739711,-0.000806543384042586,0.0007458370985963243,0.0004645415957284054,0.0014156126924767863
CCL,2023-10-20,2023-12-21,10.9792,19.1017,62,43,73.98,9.9,7.472,0.059310192839449015,0.058656967817108586,0.05782857911685597,0.06079678402793088,0.052238815813318296,0.05148298056497543,0.04870701694633403,0.047535884973642,0.04620359399190908,0.047744707991866885,0.04614299545755532,0.2752419640206045,0.26441132743702356,0.24011802191634368,0.2639716544014847,0.28538473498517386,0.32379883080099725,0.3237097760789322,0.3265940816372374,0.3296780752128678,0.2970457603144167,0.29609471708602375,-0.04387933552817313,-0.03784031246336968,-0.02861314323627359,-0.09283855488557537,-0.11729031812635658,-0.1459477255468593,-0.11967542655871588,-0.11503055506828316,-0.12954821575620087,-0.1223973706905568,-0.14134279564424132,28.715486136069032,30.536060580878313,33.11168970491218,26.897607025910645,25.02442516943455,22.95822806161459,29.088425120957353,30.283244875724378,28.933230577535596,30.77944945481471,28.842804432228647,0.7980505045132733,0.8719706094004469,0.6808036256270548,1.1203336122336354,1.0605237710070412,0.956757411501075,1.1531155781366045,0.6553348426563879,0.6366447617253294,1.0883747023264334,0.8202632295537513,-0.18736904807262234,-0.17549433095786973,-0.15994621025035982,-0.2077476775815682,-0.22187758598889634,-0.23989747553940197,-0.20988684127474763,-0.19904303306602503,-0.20570032067821517,-0.19318211813813305,-0.20494316736853171,-0.09922481322447081,-0.08284794784094471,-0.06345992099884284,-0.1143268479746633,-0.12693543938600227,-0.1446297216039439,-0.10877909045051617,-0.09511201070087531,-0.0996964091768309,-0.08043186426237624,-0.09031463258921243,-0.0045089175182387925,-0.0036134969342178007,-0.0016142715914232455,-0.0041801723961406275,-0.00673565101833163,-0.009632161880751871,-0.007883414196754299,-0.005489037549070751,-0.004146211704767954,-0.0017773764730423796,-0.0009177861314272878
ETN,2023-10-20,2024-04-05,187.847,322.3283,168,114,71.59,5.03,14.2197,0.026427886020022755,0.026289152568816258,0.026416809988035014,0.029889852646676464,0.030785312678274127,0.03227709238398979,0.03140418896859894,0.030955748372069006,0.03223672534621875,0.030613821168513147,0.0306289799842594,0.07137220142508131,0.06428983716548559,0.06195031533034909,0.07643185419266468,0.09314413891062472,0.12325963819069095,0.13565655079539168,0.1387843242889212,0.15100445769512172,0.152589627527857,0.1580692783305523,0.12228521989313872,0.13681176832174666,0.13583696635234935,0.08424881249320838,0.06958632559941441,0.03687574658936115,0.04365776958540851,0.06476311150813548,0.04022776509992012,0.046191603658485555,0.038665264510832666,42.52487055878981,46.430595557955066,46.61115307412972,37.50984652767746,35.51513972707302,31.274053951358468,33.41478163238543,39.164724076960006,35.657787140987196,37.46286099206535,36.42897569680654,1.3502961287206732,0.7709240250665685,0.6185511535615793,1.310517160234125,1.0390345332443804,2.382733590435043,1.313668455104188,1.1064075157515751,0.8533930254476909,0.7976220081549917,0.8266396210519475,-0.04778866022213588,-0.033580652079405214,-0.03211736054946462,-0.07338995266467103,-0.08333076656221358,-0.10860084770453798,-0.09990680511222949,-0.07905954863501222,-0.0975120129491652,-0.08976561430160453,-0.09390769022891966,-0.019241452246109063,-0.0032334241668652876,-0.0015416810064131055,-0.042910851506344286,-0.05232579385567289,-0.0763017365706529,-0.0647055174013518,-0.04213336926101255,-0.05897382799776531,-0.048257721796581506,-0.05012943392137506,0.0015170362014876391,0.0014318754163346599,0.0014553464503280346,-0.001394288621570205,-0.0038845220992866146,-0.007223249749107979,-0.008182507706813617,-0.006735176509910281,-0.0069850514953532965,-0.006027300666113063,-0.005383900710885929
AIG,2023-10-23,2024-03-27,55.9019,75.0088,156,107,34.18,5.32,6.4211,0.01996486778866911,0.01969430438475687,0.019694207995166933,0.0206216883064347,0.022393442071531783,0.021544832464080208,0.02037748455316322,0.019825643937246316,0.019544544079247737,0.021177793642344234,0.021838410580298766,0.06276110805043894,0.06668088545593615,0.06848056417122139,0.07001952571206897,0.0754420449795909,0.07993169254566576,0.07983591856429326,0.07838083952341944,0.07816958390534072,0.08203742146401459,0.07947625415779203,0.09998235339802668,0.10992304569901706,0.09967988026279506,0.0746130743069956,0.04591410359486475,0.03672806942445161,0.052692049997274136,0.07201770323998653,0.07021489671015566,0.04725035562578805,0.07324981980497583,63.89786598265906,66.61980979089066,61.53572827900467,51.167758430367215,42.309690909012275,39.87661709789474,45.44502045043522,51.3836942390039,50.78290017971809,44.116838968332345,51.717804445704914,1.043635302587938,1.1591566337432315,1.1199917796254593,0.8367028023237073,1.0919964624096272,0.9663700747617131,1.0293837724751134,1.2076430295912863,0.9429661395273332,1.044360718470006,1.0354212426468732,0.04590871602833259,0.0548536167002586,0.04465878627130235,0.020390554025986652,-0.006954098023180846,-0.015572446295474841,-0.0008526896228579657,0.016479856884741306,0.013770733657828644,-0.008819959874118663,0.014509158540737494,0.025074315406606738,0.03371273276875489,0.023988480509546214,0.0007280229072532045,-0.024622034060979316,-0.030970141398835065,-0.01522314672387905,0.002746993978607526,0.0012916936513190063,-0.01956587382255029,0.003859160049838348,0.0013616513803492072,0.0027457831453761563,0.0028611183110706533,0.0012753747247513738,-0.0016613616937922024,-0.004119389660446144,-0.004461355119247452,-0.0033042797021712125,-0.0026134504734066214,-0.0035325717204037414,-0.0022794969252527535
AMT,2023-10-23,2024-01-02,146.2175,202.4444,71,48,38.45,5.1,7.5396,0.026261851355422774,0.026158020278695297,0.02701674552984656,0.028093735751401384,0.027526565811226252,0.027571767930907654,0.02718115586985952,0.027031842699082025,0.02886786632100926,0.030176216953643264,0.030811476569665677,0.1352215439593117,0.1201116665556217,0.0980061748384939,0.09546986361800586,0.09389579308851635,0.09377862350634847,0.09218516066457177,0.09106452485664031,0.10885481962038283,0.12192763786678994,0.1309585530237693,-0.1135326149927213,-0.12443179711458123,-0.14511652603584727,-0.16161368115476493,-0.15695981417329954,-0.16012299493046497,-0.13821857675481933,-0.14391099046768557,-0.07348461863118623,-0.08851803915719499,-0.08376970896922624,54.36518642049925,50.57705758185527,44.50135300043794,40.27502715856644,41.45475106631082,40.41274761344444,47.422065079662254,45.51943861248318,62.07115188025392,57.66018877809448,58.33528972996603,0.8914383532035931,0.7469813545693055,0.747789295170194,1.1517458073470022,1.132323256888543,0.9780162056440347,1.082152694017894,1.12023464436142,2.178447125892388,1.2214969651444902,1.0968509199139975,-0.01960176110845231,-0.031096967648247126,-0.05287401464024573,-0.06957271834510739,-0.06298871142530876,-0.06483062774933471,-0.03921186358170084,-0.04440434518714719,0.03321988545087389,0.015407055209426729,0.01949078698777259,0.036924426937366986,0.02573904558848882,0.004325611998389652,-0.01384993661104303,-0.008400128996255569,-0.011894908973349848,0.011934153844679392,0.0026823198877975346,0.07918531655940875,0.057266884022392286,0.057185568579342205,0.00931712821997853,0.009638764770287894,0.008077800659115146,0.005510781736665267,0.0039339238150934005,0.0026175063598735397,0.003304237095072099,0.0032719790481171695,0.007756225081544681,0.009479375976078562,0.010276768759488384
D,2023-10-23,2023-12-13,35.0151,44.4553,51,36,26.96,5.5,4.9034,0.03436085007178531,0.03441046893287814,0.03455769867874164,0.03478276452501384,0.032162498823382325,0.031585422344828404,0.030624908421341246,0.02931850058915176,0.025977212791262607,0.02664317484118681,0.02685717768055669,0.2399198902334431,0.23050076353147084,0.22527638563596009,0.21436148196020496,0.1986918473073382,0.17184274452705917,0.14883922930884882,0.127894498374689,0.11515971849078106,0.09810013071300368,0.1003497150637787,-0.19413577050047123,-0.19872526298543436,-0.21935398035134215,-0.22016560748642738,-0.23053029339756362,-0.23851934117884077,-0.2212877894132423,-0.21620807738769707,-0.20647686464098042,-0.22221592063730328,-0.22222218267890245,36.85461707912464,35.51985372873929,31.03001287369463,30.595427963980853,28.383538594612432,26.73830203497458,33.667632256455676,35.19711167562234,38.64502598612815,34.547812480451256,34.19683396861801,1.0200631116541239,0.7502072530437751,1.2654114377565273,1.011137940667685,0.849053221882272,0.991288168441127,1.1927147064791643,1.0440236009186727,1.047346347723321,0.709397369023336,0.845881016639193,-0.08928999423091362,-0.09340828977194751,-0.11528230804382911,-0.11466643844218483,-0.12466940599266192,-0.1318204189514009,-0.11069424367080215,-0.10389365774680133,-0.09179460495781655,-0.10861476674802327,-0.10730623060757433,-0.04264134866689217,-0.04322704747958932,-0.06175917695861054,-0.05719692584170399,-0.06318043979539456,-0.06548477245986849,-0.03961729477785582,-0.02941200730730027,-0.015380770659782843,-0.031427786975721926,-0.03065553025734112,-0.0008340024557906674,0.00014658428437168246,-0.0006907988128026802,-0.0010403889685281626,-0.0018698751034146369,-0.00275131326042539,-0.0014354636886504887,8.161651520106004e-05,0.0020295374899563386,0.002146767777821067,0.0023012285220339835
HIG,2023-10-23,2024-04-05,66.4586,99.8037,165,113,50.17,5.71,8.7796,0.01670744360674165,0.016555767256701666,0.016672534367492293,0.01713530859389597,0.01881353378604306,0.018476273165798304,0.01778865190955218,0.01816268013505106,0.01854758123596439,0.023028390264398905,0.024111087928683245,0.06780402401894942,0.06390104298273934,0.05908105325877533,0.05716612926660751,0.056351096075915826,0.057363112101509774,0.05611231288319672,0.05531792128042577,0.05471190843378207,0.0564948100358316,0.057982376723843,0.01052945805855586,0.019331254032472423,0.01888277289769266,0.005480260084710043,-0.016517121510640966,-0.028390041767944556,-0.01559859117007697,0.0056329128091627614,0.005982162214324638,-0.014572716085073758,0.016799569869473684,56.47511624619482,60.119643700602936,59.77195786866849,51.92803641601155,42.11140308094081,37.870858272469704,43.94924206240808,52.48272062399668,52.534761243736256,44.7026574533917,55.415706722290224,1.3322255727199606,1.1128411470893853,1.3212521212045312,1.6531414556733752,1.0494743858090014,0.7744918155944349,1.034258247513149,1.0548621901436297,1.3267760386119916,1.270503204336579,1.0557246300766083,0.007536745640473049,0.016225654168288695,0.015581124040995282,0.0021964340443316704,-0.01944157397909465,-0.03071296905835088,-0.017770919280703762,0.0031220426446450377,0.0032658976829607156,-0.017352698912729947,0.013417802792421924,0.010731388093773421,0.019937646082503688,0.02008434918132026,0.007219406416989562,-0.013378530827003125,-0.023358641694423,-0.009818622415070912,0.011153607400579845,0.01145116178056816,-0.009161118159962128,0.020920223826967645,0.0007507630553983919,0.0023839546307999767,0.0032893192810017815,0.00290203052410013,0.001107782597603436,-0.0009052765814451867,-0.0012817536781390265,-7.111280904260891e-05,0.0007081784313956051,-0.00014289295873506818,0.0013249311796605925
